# THE REACTION CORPUS.  One table, one id space, one API method: `mol.react(*others, reaction=...)`.
#
# A row is a row -- some name two groups, some name one, and which is true is `len(groups)`.  THE
# OXIDATION/REDUCTION/INTERCONVERSION TAXONOMY IS NOT A COLUMN: nothing computes it or checks it, and making
# it one would mean inventing a class for each of the multi-component rows.  It is the section
# comments below and nothing else, which cost nothing and claim nothing.
#
# `groups` NAMES ROWS OF functional.tsv, comma separated, IN SLOT ORDER, and the slot decides the map
# numbers the `product` column talks about: slot 0 keeps the group's own numbers, slot 1 has 100 added to
# each, slot 2 has 200.  So `[A:1]-[A:101]` bonds the first group's atom 1 to the second group's atom 1.
# `chython.reactions.compose_smirks(groups, product)` prints the SMIRKS a row composes to, which is the
# thing to read when a row does not fire.
#
# THE SLOT ORDER IS NOT THE CALLER'S ARGUMENT ORDER, and nothing reorders the caller's molecules to make it
# one.  `react()` hands every input to the matcher at once and the reactant side finds its components
# wherever they are, so a row states the chemical roles once and `acid.react(amine)` and `amine.react(acid)`
# are the same question.
#
# `ring_sizes` IS `<atom>:<sizes>` AND IT IS WHAT MAKES A ROW INTRAMOLECULAR.  A multi-slot row always
# composes an intermolecular template, whose components are demanded to be in DIFFERENT molecule
# components; filling `ring_sizes` composes a SECOND template demanding them in ONE, with the sizes as a
# product-side `r` on the atom named.  `1:5,6,7` reads "the ring through product atom :1 is 5-, 6- or
# 7-membered", and the atom must be one that lies on the new ring -- pick the wrong one and the row composes
# fine and never fires.  The two templates are mutually exclusive, so a substrate never yields the same
# product twice.  A ONE-SLOT ROW MAY NOT FILL IT: there is no intermolecular reading to distinguish such a
# row from, so the constraint goes in `product` by hand and the loader refuses the column outright.  LEAVE
# `ring_sizes` EMPTY UNLESS THE RING SIZE IS KNOWN -- an empty cell says "the intramolecular case of this
# row is not in the corpus yet", which is honest, while a guessed range invents chemistry.
#
# `product` is the product side of a SMIRKS: explicit-only, so an unstated charge, isotope or radical is the
# DEFAULT and not the matched atom's value.  `[A:N]` inherits the element of the atom it pairs with.  Every
# reactant atom whose number is absent here is DELETED, along with whatever hung only off it -- which is how
# a leaving group and its whole fragment go without being named.
#
# A CONFIGURATION AT THE REACTION CENTRE IS STATED IN `product` OR IT IS LOST.  A patch drops what it
# rewrites, so a product side silent about its own centre yields an unconfigured atom -- right for the row
# that racemizes, wrong for the row that inverts.  An atom the row merely mentions keeps what it had, so the
# carbinol of an esterified secondary alcohol needs no token.  Three tokens carry the whole table:
#
#   `@~`    inverted -- the SN2 rows, at the carbon the nucleophile displaces:       `[A@~:1]`
#   `@=`    kept     -- the alkenyl couplings, at the terminal that held the metal:  `[A@=:101]`
#   `&<n>`  racemic  -- a centre a radical, a carbanion or a hydride makes or unmakes: `[A;&1:101]`
#
# A ROW STATES A CONFIGURATION WHEN ITS OWN PROBE'S PRODUCT HOLDS ONE, which is what makes sibling rows
# differ: `21 appel` inverts a secondary alcohol and `20` has no centre to invert.  TWO FAMILIES ARE SILENT
# BECAUSE THEIR GROUPS MAP THE REACTING ATOMS ALONE.  A drawn sign is relative to the order of its centre's
# directions and so has to name three of them: `39 dihydroxylation` cannot state syn addition, the third
# direction being a substituent `alkene` does not number, while `38` marks the one centre a terminal alkene
# makes.  A geometry needs a mapped substituent on EACH terminal, which is why `53 alkyne_to_alkene`,
# `279`/`280` (HWE), `282`/`283` (Wittig) and `284` (Knoevenagel) state none: `aldehyde` and `ketone` map the
# carbonyl and nothing else.
#
# `probe` IS THE ROW'S OWN ACCEPTANCE TEST, `<reactants>>><product>`, and it is not optional.  A row that
# composes cleanly and never fires is invisible -- an absent reaction and an unmatchable one are the same
# empty result -- so `test/test_probes.py` fires every row on its own probe and demands the product back.
# EACH SIDE IS ONE RECORD: the reactant side finds its components wherever they are, so `CCBr.Oc1ccccc1`
# exercises the intermolecular template and a connected reactant side exercises the intramolecular one.
# The probe also refuses an unknown hydrogen count, which is what an all-`:` product side leaves behind.
#
# `name` is the CHEMICAL name and is shared by every row that spells a variant of the same reaction; it is
# what `reaction=` selects on, so the five amidation rows are one selectable reaction.
#
# PREFER ONE ROW WITH A `,` LIST TO SEVERAL ROWS THAT DIFFER BY AN ELEMENT: `aryl_halide` is `[Cl,Br,I;D1]`
# in one group and one row.  The bound on the merge is CHEMICAL, not notational -- F is left out because it
# does SNAr rather than couple.  Merging two rows a chemist would distinguish is a wrong row, not a tidy one.
#
# THE ROWS ABOVE THE APPENDED SECTION ARE A SEED, a spread across the reaction classes; the rows below it
# are grown from measured frequency of use.  Neither is the whole of chemistry and the table says so by
# being a table.
#
# ================================================================================================
# MULTI-COMPONENT.  Two groups, in two molecules or in one -- see `ring_sizes`.
# ================================================================================================
id	name	groups	product	ring_sizes	probe	description
453	n_alkylation	alkyl_sulfonate,nh_sulfonamide	[A@~:1]-[A:101]-[A:102](=[A:103])=[A:104]		C[C@@H](CC)OS(C)(=O)=O.CNS(=O)(=O)c1ccccc1>>S(N(C)[C@H](C)CC)(=O)(c1ccccc1)=O	Alkyl sulfonate and a sulfonamide N-H
454	n_alkylation	alkyl_sulfonate,pyrrole	[A@~:1]-[A:101]		C[C@@H](CC)OS(C)(=O)=O.c1c[nH]cc1>>c1cccn1[C@H](C)CC	Alkyl sulfonate and an azole N-H
455	n_alkylation	alkyl_sulfonate,pyrazole	[A@~:1]-[A:102]:[A:101]		C[C@@H](CC)OS(C)(=O)=O.n1[nH]ccc1>>c1cn(nc1)[C@@H](CC)C	Alkyl sulfonate and the free nitrogen of a pyrazole
456	n_alkylation	alkyl_sulfonate,imidazole	[A@~:1]-[A:103]:[A:102]:[A:101]		C[C@@H](CC)OS(C)(=O)=O.n1c[nH]cc1>>n1([C@H](C)CC)cncc1	Alkyl sulfonate and the free nitrogen of an imidazole
#
# --- Pd and Cu N-arylation and N-alkenylation beyond the amines -------------------------------------
457	buchwald_hartwig	aryl_halide,secondary_aniline	[A:1]-[A:101](-[A:102])-[A:103]		c1c(Br)cccc1.c1cc(NC)ccc1>>c1cccc(c1)N(C)c1ccccc1	Aryl halide and a secondary aniline
458	buchwald_hartwig	aryl_halide,biaryl_aniline	[A:1]-[A:101](-[A:102])-[A:103]		c1c(Br)cccc1.c1ccc(Nc2ccccc2)cc1>>c1(N(c2ccccc2)c2ccccc2)ccccc1	Aryl halide and a diarylamine
459	buchwald_hartwig	aryl_halide,primary_amide	[A:1]-[A:101]-[A:102]=[A:103]		c1c(Br)cccc1.C(C)(N)=O>>c1ccc(NC(=O)C)cc1	Aryl halide and a primary amide
460	buchwald_hartwig	aryl_halide,secondary_amide	[A:1]-[A:101]-[A:102]=[A:103]		c1c(Br)cccc1.O=C1CCCN1>>C1N(c2ccccc2)C(=O)CC1	Aryl halide and a secondary amide or lactam
461	buchwald_hartwig	aryl_halide,nh_carbamate	[A:1]-[A:101]-[A:102](=[A:103])-[A:104]		c1c(Br)cccc1.CC(C)(C)OC(=O)NC>>CC(OC(=O)N(C)c1ccccc1)(C)C	Aryl halide and a carbamate N-H
462	buchwald_hartwig	aryl_halide,nh_urea_any	[A:1]-[A:101]-[A:102](=[A:103])-[A:104]		c1c(Br)cccc1.O=C1NCCN1C>>O=C1N(C)CCN1c1ccccc1	Aryl halide and a urea N-H
463	buchwald_hartwig	aryl_halide,nh_sulfonamide	[A:1]-[A:101]-[A:102](=[A:103])=[A:104]		c1c(Br)cccc1.CNS(=O)(=O)c1ccccc1>>c1ccc(cc1)S(=O)(N(c1ccccc1)C)=O	Aryl halide and a sulfonamide N-H
464	buchwald_hartwig	aryl_sulfonate,primary_amine	[A:1]-[A:101]-[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.C(C)N>>N(c1ccccc1)CC	Aryl sulfonate and a primary amine
465	buchwald_hartwig	aryl_sulfonate,secondary_amine	[A:1]-[A:101](-[A:102])-[A:103]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CNC>>N(C)(c1ccccc1)C	Aryl sulfonate and a secondary amine
466	buchwald_hartwig	aryl_sulfonate,primary_aniline	[A:1]-[A:101]-[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.c1c(N)cccc1>>c1(Nc2ccccc2)ccccc1	Aryl sulfonate and a primary aniline
467	buchwald_hartwig	aryl_sulfonate,secondary_aniline	[A:1]-[A:101](-[A:102])-[A:103]		O=S(C(F)(F)F)(Oc1ccccc1)=O.c1cc(NC)ccc1>>c1cccc(c1)N(C)c1ccccc1	Aryl sulfonate and a secondary aniline
468	buchwald_hartwig	aryl_sulfonate,biaryl_aniline	[A:1]-[A:101](-[A:102])-[A:103]		O=S(C(F)(F)F)(Oc1ccccc1)=O.c1ccc(Nc2ccccc2)cc1>>c1(N(c2ccccc2)c2ccccc2)ccccc1	Aryl sulfonate and a diarylamine
469	buchwald_hartwig	aryl_sulfonate,primary_amide	[A:1]-[A:101]-[A:102]=[A:103]		O=S(C(F)(F)F)(Oc1ccccc1)=O.C(C)(N)=O>>c1ccc(NC(=O)C)cc1	Aryl sulfonate and a primary amide
470	buchwald_hartwig	aryl_sulfonate,secondary_amide	[A:1]-[A:101]-[A:102]=[A:103]		O=S(C(F)(F)F)(Oc1ccccc1)=O.O=C1CCCN1>>C1N(c2ccccc2)C(=O)CC1	Aryl sulfonate and a secondary amide or lactam
471	buchwald_hartwig	aryl_sulfonate,nh_carbamate	[A:1]-[A:101]-[A:102](=[A:103])-[A:104]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CC(C)(C)OC(=O)NC>>CC(OC(=O)N(C)c1ccccc1)(C)C	Aryl sulfonate and a carbamate N-H
472	buchwald_hartwig	aryl_sulfonate,nh_urea_any	[A:1]-[A:101]-[A:102](=[A:103])-[A:104]		O=S(C(F)(F)F)(Oc1ccccc1)=O.O=C1NCCN1C>>O=C1N(C)CCN1c1ccccc1	Aryl sulfonate and a urea N-H
473	buchwald_hartwig	aryl_sulfonate,nh_sulfonamide	[A:1]-[A:101]-[A:102](=[A:103])=[A:104]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CNS(=O)(=O)c1ccccc1>>c1ccc(cc1)S(=O)(N(c1ccccc1)C)=O	Aryl sulfonate and a sulfonamide N-H
474	buchwald_hartwig	alkenyl_halide,primary_amine	[A@=:1](=[A:2])-[A:101]-[A:102]		C/C=C/Br.C(C)N>>C(=C\C)/NCC	Alkenyl halide and a primary amine
475	buchwald_hartwig	alkenyl_halide,secondary_amine	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/Br.CNC>>N(/C=C/C)(C)C	Alkenyl halide and a secondary amine
476	buchwald_hartwig	alkenyl_halide,primary_aniline	[A@=:1](=[A:2])-[A:101]-[A:102]		C/C=C/Br.c1c(N)cccc1>>c1(ccccc1)N/C=C/C	Alkenyl halide and a primary aniline
477	buchwald_hartwig	alkenyl_halide,secondary_aniline	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/Br.c1cc(NC)ccc1>>c1(N(C)/C=C/C)ccccc1	Alkenyl halide and a secondary aniline
478	buchwald_hartwig	alkenyl_halide,biaryl_aniline	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/Br.c1ccc(Nc2ccccc2)cc1>>c1(ccccc1)N(c1ccccc1)/C=C/C	Alkenyl halide and a diarylamine
479	buchwald_hartwig	alkenyl_halide,primary_amide	[A@=:1](=[A:2])-[A:101]-[A:102]=[A:103]		C/C=C/Br.C(C)(N)=O>>C(=O)(N/C=C/C)C	Alkenyl halide and a primary amide
480	buchwald_hartwig	alkenyl_halide,secondary_amide	[A@=:1](=[A:2])-[A:101]-[A:102]=[A:103]		C/C=C/Br.O=C1CCCN1>>O=C1CCCN1/C=C/C	Alkenyl halide and a secondary amide or lactam
481	buchwald_hartwig	alkenyl_halide,nh_carbamate	[A@=:1](=[A:2])-[A:101]-[A:102](=[A:103])-[A:104]		C/C=C/Br.CC(C)(C)OC(=O)NC>>O=C(N(C)/C=C/C)OC(C)(C)C	Alkenyl halide and a carbamate N-H
482	buchwald_hartwig	alkenyl_halide,nh_urea_any	[A@=:1](=[A:2])-[A:101]-[A:102](=[A:103])-[A:104]		C/C=C/Br.O=C1NCCN1C>>C1(N(C)CCN1/C=C/C)=O	Alkenyl halide and a urea N-H
483	buchwald_hartwig	alkenyl_halide,nh_sulfonamide	[A@=:1](=[A:2])-[A:101]-[A:102](=[A:103])=[A:104]		C/C=C/Br.CNS(=O)(=O)c1ccccc1>>c1ccc(S(N(C)/C=C/C)(=O)=O)cc1	Alkenyl halide and a sulfonamide N-H
484	buchwald_hartwig	alkenyl_sulfonate,primary_amine	[A@=:1](=[A:2])-[A:101]-[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.C(C)N>>C(=C\C)/NCC	Alkenyl sulfonate and a primary amine
485	buchwald_hartwig	alkenyl_sulfonate,secondary_amine	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/OS(=O)(=O)C(F)(F)F.CNC>>N(/C=C/C)(C)C	Alkenyl sulfonate and a secondary amine
486	buchwald_hartwig	alkenyl_sulfonate,primary_aniline	[A@=:1](=[A:2])-[A:101]-[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.c1c(N)cccc1>>c1(ccccc1)N/C=C/C	Alkenyl sulfonate and a primary aniline
487	buchwald_hartwig	alkenyl_sulfonate,secondary_aniline	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/OS(=O)(=O)C(F)(F)F.c1cc(NC)ccc1>>c1(N(C)/C=C/C)ccccc1	Alkenyl sulfonate and a secondary aniline
488	buchwald_hartwig	alkenyl_sulfonate,biaryl_aniline	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/OS(=O)(=O)C(F)(F)F.c1ccc(Nc2ccccc2)cc1>>c1(ccccc1)N(c1ccccc1)/C=C/C	Alkenyl sulfonate and a diarylamine
489	buchwald_hartwig	alkenyl_sulfonate,primary_amide	[A@=:1](=[A:2])-[A:101]-[A:102]=[A:103]		C/C=C/OS(=O)(=O)C(F)(F)F.C(C)(N)=O>>C(=O)(N/C=C/C)C	Alkenyl sulfonate and a primary amide
490	buchwald_hartwig	alkenyl_sulfonate,secondary_amide	[A@=:1](=[A:2])-[A:101]-[A:102]=[A:103]		C/C=C/OS(=O)(=O)C(F)(F)F.O=C1CCCN1>>O=C1CCCN1/C=C/C	Alkenyl sulfonate and a secondary amide or lactam
491	buchwald_hartwig	alkenyl_sulfonate,nh_carbamate	[A@=:1](=[A:2])-[A:101]-[A:102](=[A:103])-[A:104]		C/C=C/OS(=O)(=O)C(F)(F)F.CC(C)(C)OC(=O)NC>>O=C(N(C)/C=C/C)OC(C)(C)C	Alkenyl sulfonate and a carbamate N-H
492	buchwald_hartwig	alkenyl_sulfonate,nh_urea_any	[A@=:1](=[A:2])-[A:101]-[A:102](=[A:103])-[A:104]		C/C=C/OS(=O)(=O)C(F)(F)F.O=C1NCCN1C>>C1(N(C)CCN1/C=C/C)=O	Alkenyl sulfonate and a urea N-H
493	buchwald_hartwig	alkenyl_sulfonate,nh_sulfonamide	[A@=:1](=[A:2])-[A:101]-[A:102](=[A:103])=[A:104]		C/C=C/OS(=O)(=O)C(F)(F)F.CNS(=O)(=O)c1ccccc1>>c1ccc(S(N(C)/C=C/C)(=O)=O)cc1	Alkenyl sulfonate and a sulfonamide N-H
#
# --- SNAr by the acidic N-H classes -----------------------------------------------------------------
494	snar	aryl_fluoride,biaryl_aniline	[A:1]-[A:101](-[A:102])-[A:103]		c1c(F)cccc1.c1ccc(Nc2ccccc2)cc1>>c1(N(c2ccccc2)c2ccccc2)ccccc1	Activated aryl fluoride and a diarylamine
495	snar	aryl_fluoride,nh_carbamate	[A:1]-[A:101]-[A:102](=[A:103])-[A:104]		c1c(F)cccc1.CC(C)(C)OC(=O)NC>>CC(OC(=O)N(C)c1ccccc1)(C)C	Activated aryl fluoride and a carbamate N-H
496	snar	aryl_fluoride,nh_urea_any	[A:1]-[A:101]-[A:102](=[A:103])-[A:104]		c1c(F)cccc1.O=C1NCCN1C>>O=C1N(C)CCN1c1ccccc1	Activated aryl fluoride and a urea N-H
497	snar	aryl_fluoride,nh_sulfonamide	[A:1]-[A:101]-[A:102](=[A:103])=[A:104]		c1c(F)cccc1.CNS(=O)(=O)c1ccccc1>>c1ccc(cc1)S(=O)(N(c1ccccc1)C)=O	Activated aryl fluoride and a sulfonamide N-H
#
# --- Mitsunobu onto the acidic N-H classes ----------------------------------------------------------
498	mitsunobu	primary_alcohol,primary_amide	[A:2]-[A:101]-[A:102]=[A:103]		C(C)O.C(C)(N)=O>>C(=O)(NCC)C	Primary alcohol and a primary amide
499	mitsunobu	primary_alcohol,secondary_amide	[A:2]-[A:101]-[A:102]=[A:103]		C(C)O.O=C1CCCN1>>O=C1CCCN1CC	Primary alcohol and a secondary amide or lactam
500	mitsunobu	primary_alcohol,nh_carbamate	[A:2]-[A:101]-[A:102](=[A:103])-[A:104]		C(C)O.CC(C)(C)OC(=O)NC>>O=C(N(CC)C)OC(C)(C)C	Primary alcohol and a carbamate N-H
501	mitsunobu	primary_alcohol,nh_urea_any	[A:2]-[A:101]-[A:102](=[A:103])-[A:104]		C(C)O.O=C1NCCN1C>>C(N1C(N(C)CC1)=O)C	Primary alcohol and a urea N-H
502	mitsunobu	primary_alcohol,nh_sulfonamide	[A:2]-[A:101]-[A:102](=[A:103])=[A:104]		C(C)O.CNS(=O)(=O)c1ccccc1>>c1cc(ccc1)S(N(CC)C)(=O)=O	Primary alcohol and a sulfonamide N-H
503	mitsunobu	primary_alcohol,pyrrole	[A:2]-[A:101]		C(C)O.c1c[nH]cc1>>C(n1cccc1)C	Primary alcohol and an azole N-H
504	mitsunobu	primary_alcohol,pyrazole	[A:2]-[A:102]:[A:101]		C(C)O.n1[nH]ccc1>>c1n(CC)ncc1	Primary alcohol and the free nitrogen of a pyrazole
505	mitsunobu	primary_alcohol,imidazole	[A:2]-[A:103]:[A:102]:[A:101]		C(C)O.n1c[nH]cc1>>C(n1ccnc1)C	Primary alcohol and the free nitrogen of an imidazole
506	mitsunobu	secondary_alcohol,primary_amide	[A@~:2]-[A:101]-[A:102]=[A:103]		C[C@H](O)CC.C(C)(N)=O>>O=C(N[C@@H](CC)C)C	Secondary alcohol and a primary amide
507	mitsunobu	secondary_alcohol,secondary_amide	[A@~:2]-[A:101]-[A:102]=[A:103]		C[C@H](O)CC.O=C1CCCN1>>C1CCN([C@@H](CC)C)C1=O	Secondary alcohol and a secondary amide or lactam
508	mitsunobu	secondary_alcohol,nh_carbamate	[A@~:2]-[A:101]-[A:102](=[A:103])-[A:104]		C[C@H](O)CC.CC(C)(C)OC(=O)NC>>O=C(OC(C)(C)C)N([C@@H](CC)C)C	Secondary alcohol and a carbamate N-H
509	mitsunobu	secondary_alcohol,nh_urea_any	[A@~:2]-[A:101]-[A:102](=[A:103])-[A:104]		C[C@H](O)CC.O=C1NCCN1C>>C1N([C@@H](CC)C)C(=O)N(C)C1	Secondary alcohol and a urea N-H
510	mitsunobu	secondary_alcohol,nh_sulfonamide	[A@~:2]-[A:101]-[A:102](=[A:103])=[A:104]		C[C@H](O)CC.CNS(=O)(=O)c1ccccc1>>S(N(C)[C@H](C)CC)(=O)(c1ccccc1)=O	Secondary alcohol and a sulfonamide N-H
511	mitsunobu	secondary_alcohol,pyrrole	[A@~:2]-[A:101]		C[C@H](O)CC.c1c[nH]cc1>>c1cccn1[C@H](C)CC	Secondary alcohol and an azole N-H
512	mitsunobu	secondary_alcohol,pyrazole	[A@~:2]-[A:102]:[A:101]		C[C@H](O)CC.n1[nH]ccc1>>c1cn(nc1)[C@@H](CC)C	Secondary alcohol and the free nitrogen of a pyrazole
513	mitsunobu	secondary_alcohol,imidazole	[A@~:2]-[A:103]:[A:102]:[A:101]		C[C@H](O)CC.n1c[nH]cc1>>n1([C@H](C)CC)cncc1	Secondary alcohol and the free nitrogen of an imidazole
#
# --- amide bond formation: the anilines, the other acyl halides, the salt and the active ester ------
514	amidation	acyl_chloride,primary_aniline	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)Cl.c1c(N)cccc1>>c1ccc(NC(=O)C)cc1	Acyl chloride and a primary aniline
515	amidation	acyl_chloride,secondary_aniline	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)Cl.c1cc(NC)ccc1>>CN(c1ccccc1)C(C)=O	Acyl chloride and a secondary aniline
516	amidation	acyl_chloride,biaryl_aniline	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)Cl.c1ccc(Nc2ccccc2)cc1>>c1(ccccc1)N(c1ccccc1)C(=O)C	Acyl chloride and a diarylamine
517	amidation	acyl_chloride,nh_sulfonamide	[A:1](=[A:2])-[A:101]-[A:102](=[A:103])=[A:104]		C(C)(=O)Cl.CNS(=O)(=O)c1ccccc1>>c1(ccccc1)S(N(C(=O)C)C)(=O)=O	Acyl chloride and a sulfonamide N-H
518	amidation	acyl_bromide,primary_amine	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)Br.C(C)N>>C(=O)(NCC)C	Acyl bromide and a primary amine
519	amidation	acyl_bromide,secondary_amine	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)Br.CNC>>N(C)(C(C)=O)C	Acyl bromide and a secondary amine
520	amidation	acyl_bromide,primary_aniline	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)Br.c1c(N)cccc1>>c1ccc(NC(=O)C)cc1	Acyl bromide and a primary aniline
521	amidation	acyl_bromide,secondary_aniline	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)Br.c1cc(NC)ccc1>>CN(c1ccccc1)C(C)=O	Acyl bromide and a secondary aniline
522	amidation	acyl_fluoride,primary_amine	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)F.C(C)N>>C(=O)(NCC)C	Acyl fluoride and a primary amine
523	amidation	acyl_fluoride,secondary_amine	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)F.CNC>>N(C)(C(C)=O)C	Acyl fluoride and a secondary amine
524	amidation	acyl_fluoride,primary_aniline	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)F.c1c(N)cccc1>>c1ccc(NC(=O)C)cc1	Acyl fluoride and a primary aniline
525	amidation	acyl_fluoride,secondary_aniline	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)F.c1cc(NC)ccc1>>CN(c1ccccc1)C(C)=O	Acyl fluoride and a secondary aniline
526	amidation	carboxylate,primary_amine	[A:2](=[A:3])-[A:101]-[A:102]		CC(=O)[O-].[Na+].C(C)N>>C(=O)(NCC)C	Carboxylate and a primary amine
527	amidation	carboxylate,secondary_amine	[A:2](=[A:3])-[A:101](-[A:102])-[A:103]		CC(=O)[O-].[Na+].CNC>>N(C)(C(C)=O)C	Carboxylate and a secondary amine
528	amidation	carboxylate,primary_aniline	[A:2](=[A:3])-[A:101]-[A:102]		CC(=O)[O-].[Na+].c1c(N)cccc1>>c1ccc(NC(=O)C)cc1	Carboxylate and a primary aniline
529	amidation	carboxylate,secondary_aniline	[A:2](=[A:3])-[A:101](-[A:102])-[A:103]		CC(=O)[O-].[Na+].c1cc(NC)ccc1>>CN(c1ccccc1)C(C)=O	Carboxylate and a secondary aniline
530	aminolysis	activated_ester,primary_amine	[A:2](=[A:1])-[A:101]-[A:102]		CC(=O)ON1C(=O)CCC1=O.C(C)N>>C(=O)(NCC)C	Activated ester and a primary amine
531	aminolysis	activated_ester,secondary_amine	[A:2](=[A:1])-[A:101](-[A:102])-[A:103]		CC(=O)ON1C(=O)CCC1=O.CNC>>N(C)(C(C)=O)C	Activated ester and a secondary amine
532	aminolysis	activated_ester,primary_aniline	[A:2](=[A:1])-[A:101]-[A:102]		CC(=O)ON1C(=O)CCC1=O.c1c(N)cccc1>>c1ccc(NC(=O)C)cc1	Activated ester and a primary aniline
533	aminolysis	activated_ester,secondary_aniline	[A:2](=[A:1])-[A:101](-[A:102])-[A:103]		CC(=O)ON1C(=O)CCC1=O.c1cc(NC)ccc1>>CN(c1ccccc1)C(C)=O	Activated ester and a secondary aniline
534	amidation	carboxylic_acid,secondary_aniline	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)O.c1cc(NC)ccc1>>CN(c1ccccc1)C(C)=O	Carboxylic acid and a secondary aniline
535	amidation	carboxylic_acid,biaryl_aniline	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(C)(=O)O.c1ccc(Nc2ccccc2)cc1>>c1(ccccc1)N(c1ccccc1)C(=O)C	Carboxylic acid and a diarylamine
536	amidation	carboxylic_acid,nh_sulfonamide	[A:1](=[A:2])-[A:101]-[A:102](=[A:103])=[A:104]		C(C)(=O)O.CNS(=O)(=O)c1ccccc1>>c1(ccccc1)S(N(C(=O)C)C)(=O)=O	Carboxylic acid and a sulfonamide N-H
537	aminolysis	ester,biaryl_aniline	[A:2](=[A:1])-[A:101](-[A:102])-[A:103]		O=C(C)OC.c1ccc(Nc2ccccc2)cc1>>c1(ccccc1)N(c1ccccc1)C(=O)C	Ester and a diarylamine
#
# --- sulfonamides from the anhydride, ureas from the isocyanate -------------------------------------
538	sulfonamide_formation	sulfonyl_anhydride,primary_amine	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]		CS(=O)(=O)OS(C)(=O)=O.C(C)N>>C(C)NS(C)(=O)=O	Sulfonic anhydride and a primary amine
539	sulfonamide_formation	sulfonyl_anhydride,secondary_amine	[A:1](=[A:2])(=[A:3])-[A:101](-[A:102])-[A:103]		CS(=O)(=O)OS(C)(=O)=O.CNC>>N(C)(S(C)(=O)=O)C	Sulfonic anhydride and a secondary amine
540	sulfonamide_formation	sulfonyl_anhydride,primary_aniline	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]		CS(=O)(=O)OS(C)(=O)=O.c1c(N)cccc1>>c1c(NS(=O)(C)=O)cccc1	Sulfonic anhydride and a primary aniline
541	sulfonamide_formation	sulfonyl_anhydride,secondary_aniline	[A:1](=[A:2])(=[A:3])-[A:101](-[A:102])-[A:103]		CS(=O)(=O)OS(C)(=O)=O.c1cc(NC)ccc1>>c1c(cccc1)N(C)S(C)(=O)=O	Sulfonic anhydride and a secondary aniline
542	sulfonamide_formation	sulfonyl_chloride,biaryl_aniline	[A:1](=[A:2])(=[A:3])-[A:101](-[A:102])-[A:103]		CS(=O)(=O)Cl.c1ccc(Nc2ccccc2)cc1>>c1cccc(N(c2ccccc2)S(C)(=O)=O)c1	Sulfonyl chloride and a diarylamine
543	urea_synthesis	isocyanate,secondary_amine	[A:1]-[A:2](=[A:3])-[A:101](-[A:102])-[A:103]		CCN=C=O.CNC>>O=C(NCC)N(C)C	Isocyanate and a secondary amine
544	urea_synthesis	isocyanate,primary_aniline	[A:1]-[A:2](=[A:3])-[A:101]-[A:102]		CCN=C=O.c1c(N)cccc1>>c1c(NC(NCC)=O)cccc1	Isocyanate and a primary aniline
545	urea_synthesis	isocyanate,secondary_aniline	[A:1]-[A:2](=[A:3])-[A:101](-[A:102])-[A:103]		CCN=C=O.c1cc(NC)ccc1>>c1ccc(N(C)C(NCC)=O)cc1	Isocyanate and a secondary aniline
546	urea_synthesis	isocyanate,biaryl_aniline	[A:1]-[A:2](=[A:3])-[A:101](-[A:102])-[A:103]		CCN=C=O.c1ccc(Nc2ccccc2)cc1>>c1(ccccc1)N(c1ccccc1)C(=O)NCC	Isocyanate and a diarylamine
#
# --- alcohol amination, sulfonylation of oxygen, and O-alkylation of the acid -----------------------
# `alcohol_amination` activates the alcohol in situ (MsCl, borrowing hydrogen) and states no
# configuration: which of the two happened decides it.
